basin_id,basin_label,airport_code,latitude,longitude,country_id,country_name,country_iso3,region_id,region_label,continent_id,continent_label,hemisphere_id,hemisphere_label
2399,Igiugig,IGG,59.3239,-155.9014,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2400,Kingman,IGM,35.2567,-113.9422,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2401,SanLuisObispo,SBP,35.2369,-120.6419,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2402,StMichael,SMK,63.4811,-162.0308,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2403,Bozeman,BZN,45.7775,-111.1531,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2404,Glasgow(US),GGW,48.2125,-106.6147,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2405,Longview,GGG,32.3839,-94.7114,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2406,Harrisburg,MDT,40.1936,-76.7633,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2407,Waterloo,ALO,42.5569,-92.4003,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2408,Albany(US-NY),ALB,42.7483,-73.8017,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2409,WallaWalla,ALW,46.095,-118.2878,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2410,Alamosa,ALS,37.4375,-105.8664,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2411,Toledo,TOL,41.5869,-83.8078,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2412,FalsePass,KFP,54.8481,-163.4064,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2413,Kotlik,KOT,63.0325,-163.5306,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2414,Hibbing,HIB,47.3867,-92.8389,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2415,LehighValley,ABE,40.6522,-75.4408,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2416,Abilene,ABI,32.4114,-99.6819,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2417,Albuquerque,ABQ,35.0406,-106.6094,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2418,Aberdeen(US),ABR,45.4536,-98.4256,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2419,Albany(US-GA),ABY,31.5356,-84.1944,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2420,Birmingham(US),BHM,33.5631,-86.7536,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2421,BarHarbor,BHB,44.4467,-68.3614,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2422,Egegik,EGX,58.1856,-157.3756,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2423,Lubbock,LBB,33.6636,-101.8228,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2424,Latrobe,LBE,40.2758,-79.4047,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2425,NorthPlatte,LBF,41.1311,-100.6931,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2426,Liberal,LBL,37.0442,-100.96,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2427,Scottsbluff,BFF,41.8742,-103.5956,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2428,Bradford,BFD,41.8031,-78.64,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2429,Seattle,SEA,47.4489,-122.3094,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2430,Bakersfield,BFL,35.4336,-119.0567,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2431,KeyWest,EYW,24.5561,-81.7594,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2432,Philadelphia,PHL,39.8719,-75.2411,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2433,Visalia,VIS,36.3211,-119.3958,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2434,Tyler,TYR,32.3542,-95.4025,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2435,Knoxville,TYS,35.8111,-83.9942,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2436,BullheadCity,IFP,35.1619,-114.56,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2437,Norfolk,ORF,36.8947,-76.2011,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2438,CrescentCity,CEC,41.7803,-124.2367,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2439,Central,CEM,65.5736,-144.7792,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2440,Parkersburg,PKB,39.345,-81.4392,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2441,Phoenix,PHX,33.4342,-112.0117,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2442,Cortez,CEZ,37.3031,-108.6286,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2443,Hagerstown,HGR,39.7081,-77.7294,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2444,Columbus(US-GA),CSG,32.5163,-84.9389,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2445,Kona,KOA,19.7389,-156.0456,218,United States of America,USA,11,Northern America,3,North America,1,Tropical hemisphere
2446,Allakaket,AET,66.5506,-152.6319,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2447,Aspen,ASE,39.2192,-106.8672,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2448,Nuiqsut,NUI,70.21,-151.0056,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2449,Dubois,DUJ,41.1783,-78.8986,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2450,PortMoller,PML,56.005,-160.5614,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2451,DutchHarbor,DUT,53.8989,-166.5447,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2452,Hilo,ITO,19.7214,-155.0483,218,United States of America,USA,11,Northern America,3,North America,1,Tropical hemisphere
2453,Omaha,OMA,41.3031,-95.8942,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2454,Ithaca,ITH,42.4911,-76.4608,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2455,Billings,BIL,45.8078,-108.5428,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2456,BlockIsland,BID,41.1694,-71.5833,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2457,Bethel,BET,60.7797,-161.8381,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2458,Bismarck,BIS,46.7722,-100.7458,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2459,CrookedCreek,CKD,61.8667,-158.1333,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2460,Salina,SLN,38.7908,-97.6522,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2461,SaranacLake,SLK,44.3853,-74.2061,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2462,Mcallen,MFE,26.1758,-98.2386,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2463,Macon,MCN,32.6961,-83.6481,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2464,Mccook,MCK,40.2078,-100.5928,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2465,KansasCity,MCI,39.2975,-94.7139,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2466,Merced,MCE,37.2833,-120.5167,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2467,GrandForks,GFK,47.9492,-97.1761,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2468,MasonCity,MCW,43.1558,-93.3358,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2469,Mcgrath,MCG,62.9536,-155.6056,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2470,Binghamton,BGM,42.2086,-75.9797,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2471,Bangor,BGR,44.8075,-68.8281,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2472,Dillingham,DLG,59.0447,-158.5056,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2473,Medford,MFR,42.3742,-122.8736,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2474,GrandRapids(US-MN),GPZ,47.2086,-93.5111,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2475,Gulfport,GPT,30.4072,-89.07,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2476,TellerMission,KTS,65.3322,-166.4675,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2477,CorpusChristi,CRP,27.7703,-97.5011,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2478,Charleston(US-WV),CRW,38.3731,-81.5931,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2479,Columbus(US-OH),CMH,39.998000000000005,-82.8919,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2480,LakeCharles,LCH,30.1261,-93.2233,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2481,DevilsLake,DVL,48.1156,-98.9081,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2482,WolfPoint,OLF,48.0947,-105.5758,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2483,Kodiak,ADQ,57.75,-152.4939,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2484,Nikolski,IKO,52.9417,-168.8508,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2485,RapidCity,RAP,44.0431,-103.0569,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2486,Ambler,ABL,67.1072,-157.8533,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2487,ColdBay,CDB,55.2061,-162.7256,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2488,CedarCity,CDC,37.7008,-113.0989,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2489,Boston,BOS,42.3644,-71.0053,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2490,Cordova,CDV,60.4917,-145.4775,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2491,MuscleShoals,MSL,34.7464,-87.61,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2492,Chadron,CDR,42.835,-103.0986,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2493,Pellston,PLN,45.5708,-84.7967,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2494,StMarys,KSM,62.0606,-163.3008,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2495,Inyokern,IYK,35.6547,-117.8289,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2496,Petersburg,PSG,56.8022,-132.9436,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2497,Manistee,MBL,44.2731,-86.2522,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2498,Gambell,GAM,63.7667,-171.7328,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2499,Galena,GAL,64.7361,-156.9375,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2500,ShowLow,SOW,34.2667,-110.0,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2501,Saginaw,MBS,43.5319,-84.0825,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2502,Montrose,MTJ,38.5053,-107.8942,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2503,PalmSprings,PSP,33.8297,-116.5067,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2504,Watertown(US-NY),ART,43.9919,-76.0217,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2505,ArcticVillage,ARC,68.1147,-145.5794,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2506,Greenville(US-SC),GSP,34.8956,-82.2189,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2507,Gustavus,GST,58.4253,-135.7075,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2508,Greensboro,GSO,36.0978,-79.9372,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2509,Iliamna,ILI,59.7544,-154.9108,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2510,HealyLake,HKB,63.8675,-148.9703,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2511,Honolulu,HNL,21.3278,-157.9222,218,United States of America,USA,11,Northern America,3,North America,1,Tropical hemisphere
2512,Kivalina,KVL,67.7361,-164.5636,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2513,Rhinelander,RHI,45.6311,-89.4675,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2514,Roanoke,ROA,37.3256,-79.9756,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2515,Roswell,ROW,33.3017,-104.5306,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2516,NewBern,EWN,35.0731,-77.0431,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2517,Providence,PVD,41.725,-71.4258,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2518,NewYork,JFK,40.6397,-73.7789,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2519,Laredo,LRD,27.5439,-99.4617,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2520,IdahoFalls,IDA,43.5144,-112.0708,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2521,CapeGirardeau,CGI,37.2253,-89.5708,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2522,Ketchikan,KTN,55.3556,-131.7139,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2523,Chico,CIC,39.7961,-121.8583,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2524,NewOrleans,MSY,29.9933,-90.2581,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2525,CedarRapids,CID,41.8847,-91.7108,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2526,Chalkyitsik,CIK,66.6442,-143.7428,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2527,Massena,MSS,44.9358,-74.8456,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2528,Minneapolis,MSP,44.8819,-93.2217,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2529,Missoula,MSO,46.9164,-114.0906,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2530,Madison,MSN,43.1397,-89.3375,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2531,SaultSteMarie(US),CIU,46.2508,-84.4725,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2532,Orlando,MCO,28.4294,-81.3089,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2533,Dallas,DFW,32.8969,-97.0381,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2534,Dayton,DAY,39.9025,-84.2194,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2535,Chignik,KCQ,56.2556,-158.7794,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2536,Tuntutuliak,WTL,60.3506,-162.6556,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2537,PilotPoint,UGB,57.4247,-157.7447,218,United States of America,USA,11,Northern America,3,North America,0,Northern hemisphere
2538,Juba,JUB,4.8719,31.6011,191,South Sudan,SSD,4,Eastern Africa,0,Africa,1,Tropical hemisphere
2539,Rumbek,RBX,6.825,29.6692,191,South Sudan,SSD,4,Eastern Africa,0,Africa,1,Tropical hemisphere
2540,Kramfors,KRF,63.0486,17.7689,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2541,Sveg,EVG,62.0478,14.4231,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2542,Visby,VBY,57.6628,18.3461,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2543,Orebro,ORB,59.2236,15.0381,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2544,Hemavan,HMV,65.8061,15.0828,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2545,Kalmar,KLR,56.6856,16.2875,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2546,Vasteras,VST,59.5894,16.6336,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2547,Malmo,MMX,55.5425,13.375,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2548,Kristianstad,KID,55.9217,14.0856,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2549,Jonkoping,JKG,57.7575,14.0686,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2550,Arvidsjaur,AJR,65.5903,19.2819,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2551,Angelholm,AGH,56.2961,12.8472,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2552,Nykoping,NYO,58.7886,16.9122,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2553,Ornskoldsvik,OER,63.4083,18.99,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2554,Sundsvall,SDL,62.5281,17.4439,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2555,Lycksele,LYC,64.5483,18.7161,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2556,Skelleftea,SFT,64.6247,21.0769,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2557,Karlstad,KSD,59.4447,13.3375,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2558,Borlange,BLE,60.4219,15.5153,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2559,Gallivare,GEV,67.1325,20.8147,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2560,Kiruna,KRN,67.8219,20.3367,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2561,Vilhelmina,VHM,64.5792,16.8336,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2562,Oskarshamn,OSK,57.3506,16.4981,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2563,Are,OSD,63.1944,14.5003,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2564,Mora,MXX,60.9578,14.5114,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2565,Pajala,PJA,67.2456,23.0689,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2566,Hagfors,HFS,60.02,13.5789,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2567,Vaxjo,VXO,56.9292,14.7281,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2568,Trollhattan,THN,58.3181,12.345,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2569,Ronneby,RNB,56.2667,15.265,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2570,Umea,UME,63.7919,20.2828,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2571,Stockholm,ARN,59.6519,17.9186,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2572,Goteborg,GOT,57.6628,12.2797,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2573,Lulea,LLA,65.5439,22.1219,196,Sweden,SWE,12,Northern Europe,2,Europe,0,Northern hemisphere
2574,Baku,GYD,40.4675,50.0467,13,Azerbaijan,AZE,20,Western Asia,1,Asia,0,Northern hemisphere
2575,Nakchivan,NAJ,39.1889,45.4583,13,Azerbaijan,AZE,20,Western Asia,1,Asia,0,Northern hemisphere
2576,Gabala,GBB,40.8092,47.725,13,Azerbaijan,AZE,20,Western Asia,1,Asia,0,Northern hemisphere
2577,Ganja,KVD,40.735,46.3175,13,Azerbaijan,AZE,20,Western Asia,1,Asia,0,Northern hemisphere
2578,Lankaran,LLK,38.7589,48.8064,13,Azerbaijan,AZE,20,Western Asia,1,Asia,0,Northern hemisphere
2579,Bissau,OXB,11.8947,-15.6536,83,Guinea-Bissau,GNB,19,Western Africa,0,Africa,1,Tropical hemisphere
2580,Manzini,MTS,-26.5289,31.3075,197,Swaziland,SWZ,16,Southern Africa,0,Africa,2,Southern hemisphere
2581,Nuku'alofa,TBU,-21.2444,-175.1436,208,Tonga,TON,13,Polynesia,4,Oceania,1,Tropical hemisphere
2582,BearskinLake,XBE,53.9647,-91.0311,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2583,Brandon,YBR,49.9078,-99.9508,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2584,PellyBay,YBB,68.5344,-89.8081,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2585,Sanikiluaq,YSK,56.5369,-79.25,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2586,StJohn,YSJ,45.3206,-65.8822,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2587,FortSmith(CA),YSM,60.0203,-111.9619,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2588,Sudbury,YSB,46.625,-80.7989,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2589,LutselkeSnowdrift,YSG,62.4178,-110.6825,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2590,SachsHarbour,YSY,71.9939,-125.2425,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2591,HighLevel,YOJ,58.6214,-117.1647,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2592,OldCrow,YOC,67.5706,-139.8392,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2593,Attawapiskat,YAT,52.9278,-82.4311,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2594,SaultSteMarie(CA),YAM,46.485,-84.5094,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2595,ArcticBay,YAB,73.0061,-85.0328,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2596,Bagotville,YBG,48.3322,-70.9925,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2597,CoralHarbour,YZS,64.1933,-83.3594,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2598,Gaspe,YGP,48.7753,-64.4786,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2599,Umiujaq,YUD,56.5356,-76.5186,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2600,Kasabonika,XKS,53.5239,-88.6439,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2601,RainbowLake,YOP,58.4914,-119.4083,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2602,RedLake,YRL,51.0669,-93.7931,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2603,Resolute,YRB,74.7169,-94.9694,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2604,Rigolet,YRG,54.1794,-58.4575,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2605,RankinInlet,YRT,62.8114,-92.1158,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2606,Kangiqsujuaq,YWB,61.5878,-71.9267,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2607,Kenora,YQK,49.7883,-94.3631,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2608,Windsor,YQG,42.2706,-82.9619,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2609,Quaqtaq,YQC,61.0467,-69.6181,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2610,Quebec,YQB,46.7911,-71.3933,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2611,Sydney(CA),YQY,46.1614,-60.0478,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2612,SummerBeaver,SUR,52.7086,-88.5422,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2613,GrandePrairie,YQU,55.1797,-118.885,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2614,ThunderBay,YQT,48.3719,-89.3239,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2615,Kashechewan,ZKE,52.2817,-81.6781,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2616,LaGrande,YGL,53.6253,-77.7042,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2617,Kingston(CA),YGK,44.2253,-76.5969,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2618,FortGoodHope,YGH,66.2408,-128.6508,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2619,Kuujjuarapik,YGW,55.2819,-77.765,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2620,IlesdelaMadeleine,YGR,47.4247,-61.7803,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2621,Geraldton(CA),YGQ,49.7789,-86.9375,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2622,Gillam,YGX,56.3572,-94.7108,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2623,Kelowna,YLW,49.9561,-119.3778,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2624,Whati,YLE,63.1322,-117.2475,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2625,Kimmirut,YLC,62.8478,-69.8761,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2626,LansdowneHouse,YLH,52.1956,-87.9333,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2627,Akulivik,AKV,60.8186,-78.1486,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2628,Fredericton,YFC,45.8689,-66.53,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2629,SnareLake,YFJ,64.1906,-114.0756,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2630,FortSimpson,YFS,61.7603,-121.2364,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2631,FortChipewyan,YPY,58.7683,-111.1158,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2632,Paulatuk,YPC,69.3594,-124.0775,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2633,Aupaluk,YPJ,59.2953,-69.6006,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2634,Inukjuak,YPH,58.4711,-78.0783,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2635,PickleLake,YPL,51.4464,-90.2142,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2636,Moncton,YQM,46.1069,-64.6925,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2637,FlinFlon,YFO,54.6781,-101.6817,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
2638,Lethbridge,YQL,49.6297,-112.7903,35,Canada,CAN,11,Northern America,3,North America,0,Northern hemisphere
